Unnamed: 0,Original Title Text,Title Sentence Vector,Original Description Text,Description Sentence Vector,Original Author Text,Author Sentence Vector,Cluster
961,Minnesota Vikings beat Las Vegas Raiders 3-0 in lowest-scoring NFL game in 16 years,-0.0270037650479935,"Minnesota and Las Vegas played the lowest-scoring NFL game in 16 years, with Greg Joseph’s 36-yard field goal with 1:57 left giving the Vikings a 3-0 victory over the Raiders.",0.1094210349838249,Mark Anderson,0.0308512483534286,4
962,Coach Matt Eberflus sees Sunday’s win as ‘proof’ the Chicago Bears are making progress. The defense showed it.,-0.0745957882027141,"Chicago Bears defensive players say they ""found our swagger"" to close out the win against the Detroit Lions in convincing fashion.",0.0824241600275854,Colleen Kane,0.0973698375164531,0
963,The Long Goodbye: Why Laid-Off Employees Are Still on the Job,-0.0909213465638458,Forget the cardboard box and security-guard escort. Some employers are giving workers advance notice of their layoffs so they can look for a new job.,0.073137183644576,"Te-Ping Chen, Lindsay Ellis",0.015675620525144,4
964,"He helped get Finns into NATO, now he gets them dancing. Will DJ Pexi be president?",-0.0893971854675328,"Published by Reuters By Anne Kauranen and Attila Cser HELSINKI (Reuters) – As Finland's foreign minister for the past four years, Pekka Haavisto helped overturn decades of neutrality to bring Finns into NATO. Now, as ‘DJ Pexi', he is spinning records to get t…",0.083899038581876,Towleroad,0.0643814661598298,0
965,Column: Free play. Big win. How Justin Fields and the Chicago Bears turned a Detroit Lions gaffe into a statement moment.,-0.0422668305327533,"There were a dozen descriptions bouncing around Soldier Field on Sunday of the play that swung the Chicago Bears’ 28-13 victory, the third-quarter 38-yard touchdown pass from Justin Fields to DJ Moore — a play the Bears never had any intention of running.",0.1872076136060059,Dan Wiederer,0.1664541794161778,2
966,"PGA Tour selects Fenway group among private investors, but more talks planned with Saudis",-0.0143842520192265,The PGA Tour says a new consortium led by Fenway Sports Group is the unanimous pick to negotiate on becoming a business partner. They are racing to meet a Dec. 31 deadline to finalize an agreement.,0.1014932638790924,Doug Ferguson,0.0617583470302633,0
967,How McDonald’s Is Overhauling Its Famous Burgers,-0.0324036367237567,The fast-food giant has spent seven years making over its signature offering amid heated competition for hamburger dominance,0.0528558338992297,Heather Haddon,0.0395823537546675,3
968,Indiana Fever win 2024 WNBA draft lottery for No. 1 pick for 2nd straight season,0.0696838332223706,The Indiana Fever won the WNBA draft lottery Sunday and will pick No. 1 for the second straight year.,0.1039229077287018,Doug Feinberg,-0.0149510058690793,4
969,"EV battery startup ONE names Paul Humphries as CEO, replacing founder",-0.045002274971921,"Electric-vehicle battery startup Our Next Energy (ONE) said on Sunday that Paul Humphries will be its new CEO effective immediately, replacing Mujeeb Ijaz, who held the post since he founded the company.",0.2077899773139506,Reuters,0.0796924681635573,2
970,Photos: Ralph Waldo Emerson High School missing its roof after Saturday night fire,0.0546985251130536,"Firefighters from Gary, Munster and Merrillville Fire Departments extinguished a fire that started Saturday night at Ralph Waldo Emerson High School with no injuries. Opening in 1909, enrollment declined over time and the school eventually closed in 2008. The…",0.0400443597391131,Pinar Istek,0.0173730064416304,1
971,Bronny James makes college debut for USC nearly 5 months after cardiac arrest,-0.1107823391794227,Bronny James has made his college debut for Southern California nearly five months after he suffered cardiac arrest. The 19-year-old freshman entered Sunday’s game against Long Beach State about seven minutes into the first half.,0.1326632518612314,Chicago Tribune,0.0972176404757192,2
972,Investor Group Launches $5.8 Billion Buyout Bid for Macy’s,-0.0411995649337768,"Arkhouse Management, Brigade Capital recently submitted proposal to acquire famed retailer for $21 a share",0.0476197417592629,Lauren Thomas,0.0235290572745725,1
973,"Miyazaki’s ‘The Boy and the Heron’ is No. 1 at the box office, a first for the Japanese anime master",-0.0365392697276547,"For the first time in Hayao Miyazaki’s decades-spanning career, the 82-year-old Japanese anime master is No. 1 at the North American box office. Miyazaki’s latest enchantment, “The Boy and the Heron,” debuted with $12.8 million, according to studio estimates.",0.0429753862554207,Jake Coyle,0.0310654094646452,3
974,"Fire breaks out at historic Gary Emerson High School, site of 1927 student boycott",-0.0090832709975074,"After a fire broke out at the vacant Emerson High School Saturday evening, the Gary Fire Department shared images showing large flames and smoke coming out of the top of the historic building.",0.0705555381937301,Rebecca Johnson,0.0721916067996062,3
975,"Argentina will stay in Paris climate agreement under Milei, negotiator says",-0.04405872701318,"Argentina under incoming President Javier Milei will remain part of the Paris Agreement on climate change, the country's new top climate diplomat told Reuters on Sunday, despite the leader's past comments that global warming is a hoax.",0.1069516741913503,Jake Spring,0.1080778338655363,0
976,The Challenge Facing Companies When Dealing With LGBTQ Issues,-0.0389494457340333,"Most consumers want brands to support inclusion. But when they do, they face a potentially negative backlash. Just ask Bud Light.",0.0422620962781365,Sarah Kate Ellis,0.0388729702099226,3
977,Week 14 photos: Chicago Bears vs. Detroit Lions,-0.0119386938968091,"Week 14 photos from the Chicago Bears-Detroit Lions game at Soldier Field on Dec. 10, 2023.",0.0822906243847683,Pinar Istek,0.0506939083570614,3
978,"Cigna Calls Off Humana Pursuit, Plans Big Stock Buyback",-0.039059403934516,Health-insurance providers couldn’t agree on financial terms for deal that would have created $140 billion giant,0.0735346836299868,Lauren Thomas,0.0319788972265087,3
979,4 takeaways from Chicago Blackhawks’ 3-1 win over the St. Louis Blues — their 1st back-to-back victories this season,-0.0326761539636208,Chicago Blackhawks goalie Petr Mrázek came 3 1/2 minutes shy of a second straight shutout.,0.0752396791940555,Phil Thompson,0.0500262859859503,3
980,Arizona Is the Next Abortion Battleground,-0.0495528364554047,The state Supreme Court is set to hear arguments on whether to allow a near-total ban to take effect—kicking off a 2024 showdown,0.0828646708323503,Eliza Collins,0.0485115694755222,3
981,Review: Milwaukee Ballet’s new ‘Nutcracker’ leans old-school — and it’s utterly spectacular,-0.0524153498699888,"Led by artistic director Michael Pink, the Milwaukee Ballet's status among the nation’s top-tier ballet companies is firmly sealed now.",0.0915788792117382,Lauren Warnecke,-0.0098231237498112,4
982,"Man, 32, shot and killed in South Loop, police say",-0.0680529030505567,"A 32-year-old man was shot and killed Saturday night in the South Loop neighborhood, according to Chicago police.",0.1155557587699149,Rebecca Johnson,0.0174749357393011,4
983,"At UN climate talks, cameras are everywhere. Many belong to Emirati company with a murky history",0.0100384858669713,"At the United Nations’ COP28 climate summit in Dubai, surveillance cameras seem to be everywhere you turn. And that has some worried.",0.0459533208049833,Jon Gambrell,0.0552043628704268,3
984,US military spaceplane atop SpaceX Falcon Heavy launch delayed to Monday,-0.0071275808149948,"The U.S. military's secretive X-37B spaceplane which was poised for launch on Sunday on the robot craft's seventh mission to orbit atop a SpaceX Falcon Heavy rocket has been delayed to Monday, SpaceX said on Sunday.",0.0163237237866269,Reuters,-0.0094627037760801,1
985,German auto supplier ZF Friedrichshafen to raise share of China sales,-0.0007022253703325,"German automotive supplier ZF Friedrichshafen (ZFF.UL) aims to significantly raise the share of sales from China until the end of the decade, a management board member told magazine WirtschaftsWoche.",0.0714085663785226,Reuters,0.0101043804897926,4
986,SEC Probes Investment Advisers’ Use of AI,-0.0078252985986182,The agency’s sweep comes amid repeated expressions of AI skepticism from Chair Gary Gensler,0.0118679210427217,Richard Vanderford,-0.0151943941018544,1
987,Gaza health situation is 'catastrophic': WHO chief,-0.0014583977463189,"The impact of the Israel-Hamas conflict on Gaza's healthcare sector has been ""catastrophic"", the World Health Organization chief said on Sunday at an emergency board meeting, saying conditions were ideal for the spread of deadly diseases.",0.0853583844673266,Reuters,0.0828282317379489,0
988,Draft COP28 text proposes Azerbaijan host next summit in 2024,-0.0280065002734772,A draft text published on Sunday proposed that next year's COP29 climate summit be hosted by Azerbaijan between Nov. 11 and Nov. 22.,0.0828976996708661,Reuters,0.0237553051847498,4
989,Big divisions loom over fossil fuels as COP28 talks head into final phase,-0.1105355736508499,"The president of the <a href=""https://www.reuters.com/sustainability/cop/"">COP28 climate summit</a> on Sunday urged negotiators to work harder to find consensus on a proposed first-of-its-kind deal to phase out the world's use of fossil fuels, as the two-week…",0.1052041683869902,David Stanway,0.0631491617241408,0
990,Shohei Ohtani breaks the bank with his $700 million contract. Where does he rank with other sports superstars?,-0.076468063169159,Shohei Ohtani joins an exclusive list of sports stars with financial records to go along with their record-breaking numbers on the field.,0.0961754635209217,Jay Cohen,0.0386559392209164,4
991,Chicago Bears vs. Detroit Lions: Everything you need to know about the Week 14 game before kickoff,-0.0479583408668986,The 4-8 Chicago Bears will play the 9-3 Detroit Lions at Soldier Field in a Week 14 matchup. Here’s what you need to know before kickoff.,0.1096990201622247,Colleen Kane,0.1354820072010625,0
992,Column: The circus surrounding the Shohei Ohtani courtship was one for the books,-0.0873146981175523,"Speculation on social media and an incorrect report turned the final 24 hours of Shohei Ohtani's courtship into a circus. He ultimately decided to join the Los Angeles Dodgers on a 10-year, $700 million deal.",0.1083488087169826,Paul Sullivan,0.0806151360739022,0
993,Column: Shohei Ohtani’s unique deal with the Los Angeles Dodgers turns baseball on its head,-0.0970532372011803,"Along with being the greatest baseball player of all time, we can now attach the label “smartest of all time” to Los Angeles Dodgers star Shohei Ohtani.",0.1376244363200385,Paul Sullivan,0.0078924241825006,4
994,Mayor Brandon Johnson reverses council public seating plan that had drawn fire,-0.0550235238115419,"Johnson spokesman Ronnie Reese did not immediately respond to a request for comment on why the city reversed course, but the backlash had centered on how removing public access would water down government access.",0.03749699916807,Alice Yin,0.0145953604551323,1
